text,label
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) Unable to complete DELEGORD task. Getting below error message. Task in EXCEPTN Work Queue, Telephone , Error Message Unable to create delegated PSR Order in NGMSS. Error returned from API. javax.xml.ws.soap.SOAPFaultException org.openuri.WSException_Exception Exception thrown during Order API execution.  Message Exception Thrown Importing Order.  Message The customer  has account status DISCONNECTED or PENDING DISCONNECT or SUSPENDED. Orders cannot be entered for this customer.  Error Code The customer  has account status DISCONNECTED or PENDING DISCONNECT or SUSPENDED. Orders cannot be entered for this customer. What is your MSS Login ID  Customer Acct Number  PSR   ",Data
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) Unable to complete PCONDES task . Getting below error message. Task in MODASGN Work Queue,  Telephone , Error MessageORA- no data found. What is your MSS Login ID  Customer Acct Number  PSR   ",Data
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) Unable to complete PCONDES task . Getting below error message. Task in MODASGN Work Queue,  Telephone , Error MessageThe Physical Circuit is not assigned to the port. What is your MSS Login ID  Customer Acct Number  PSR    ",Training
"Which MSS instance are you reporting this issue for MSS (NextGen) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) pin to which the customer is assigned is not compatible for the selected speed product, please assign  compatible pin.  Customer has standard mbxk adsl modem  tn  psr  What is your MSS Login ID  Customer Acct Number  PSR   ",Training
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) STUCK IN EXCEPTN; ERROR UNABLE TO CREATE DELEGATED PSR ORDER IN NGMSS. ERROR RETURNED FROM API. (TN -COMPLETE THIS RECONNECT PSR- CUST NEEDS TO BE MB-PIN ) What is your MSS Login ID  Customer Acct Number  PSR   ",Delegation
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) Unable to complete PCONDES task . Getting below error message. Task in MODASGN Work Queue,  Telephone, Error MessageORA- no data found.  What is your MSS Login ID  Customer Acct Number  PSR   ",Training
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) DUAL QUALIFICATION ERROR. BTAC IS CALLING IN / THIS ERROR. IT WON' GO THROUGH THE DSLAM QUEUE.   TN= What is your MSS Login ID  Customer Acct Number  PSR   ",Training
"What type of issue are you reporting Another Issue Which area are you having an issue with Missing/Inaccurate Account Data What type of Data Circuit Data Missing/Inaccurate Select Provisioning System MSS/ASAP (hWIN) What are you trying to do, and, what is happening (attach screenshots of any errors, etc.)  need  ckt mapped to the Inviacom' profile in the WSA Portal.  The BAN SPIVASPZZZ is already mapped, but the ckt is missing. CKT is NC/KEUS///WINS/.  What is the billing account number for the customer SPIVASPZZZ What date and time did you start noticing this issue //  PM ",Miscellaneous
"Which MSS instance are you reporting this issue for MSS (NextGen) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) Please move three () CIDs from ISR  to    /    /CHCGILWUK/STLSMOGZK   /    /CHCGILWUK/STLSMOGZK   /    /CHCGILWUK/STLSMOGZK What is your MSS Login ID  ",Training
"Alternate contact phone number for yourself, if applicable  Which MSS instance are you reporting this issue for MSS (NextGen) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) NGMSS PSR ... Please remove circuit id  /HCGS///PUA /DS from ISR -WASH so we can have the DD completed for cancelled PSR . What is your MSS Login ID  Customer Acct Number  PSR   ",Training
"Which MSS instance are you reporting this issue for MSS (NextGen) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) Team is unable to complete the DD task in NGMSS Due ISR ERROR  Please see the snapshot and complete the DD task What is your MSS Login ID  Customer Acct Number  PSR  PAR / NGMSS  ",Miscellaneous
"Please provide an alternate contact phone number for yourself, if applicable.  What type of issue are you reporting Another Issue Which area are you having an issue with Missing/Inaccurate Account Data What type of Data Circuit Data Missing/Inaccurate Select Provisioning System MSS/ASAP (hWIN) What are you trying to do, and, what is happening (attach screenshots of any errors, etc.) Trying to locate the service address under My location but it is saying no records found.  What is the billing account number for the customer  What is the user name for the customer stevem@communicare.org What date and time did you start noticing this issue //  AM ",Training
"Which MSS instance are you reporting this issue for MSS (NextGen) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) THE CIRCUITS FOR THIS SERVICE REQUEST ARE NOT COMPLETE. PLEASE COMPLETE THE REQUIRED ENGINEERING BEFORE COMPLETING THIS TASK. THE DD ON ROW  IS VIOLATING THE CONSTRAINT. THE ORDER NUMBER IS . THE CIRCUIT ID IS /BB/MORROW JR, BOBB/. What is your MSS Login ID  Customer Acct Number  PSR   ",Training
"Alternate contact phone number for yourself, if applicable -- Which MSS instance are you reporting this issue for MSS (NextGen) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) ISR Groom Circuit Removal. Please remove the circuits listed from the ISRs per the attachment. What is your MSS Login ID  Customer Acct Number / PSR  / ",Training
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) What is your MSS Login ID  Customer Acct Number  PSR  ",Migration
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) ReturnCd  - ReturnText Delegated PSR Order has not passed NGMSS order validation. Correct the order validation error in NGMSS side and manually assign the provision plan. Exception thrown during Order API execution.  Message Exception Thrown Execute Finish Order .  Message nullError Code Error This service item has required labels with no values.  Please add values.Error Code Error This service item has required labels with no values.  Please add values. What is your MSS Login ID  Customer Acct Number  PSR   ",Delegation
"Which MSS instance are you reporting this issue for MSS (NextGen) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) NG- - cannot close dd task. What is your MSS Login ID jbrayer Customer Acct Number  PSR   ",Migration
"Which MSS instance are you reporting this issue for MSS (NextGen) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) Please remove the circuits from the ISR-PHLA /HCGS///PUA /DS /HCGS///PUA /DS /HCGS///PUA /DS /HCGS///PUA /DS /HCGS///PUA /DS What is your MSS Login ID  PSR  -PHLA ",Training
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) CUSTOMER SHOULD BE  MG BB AMP CUSTOMER.  WON' ALLOW THAT SPEED. AND, THERE' SOMETHING THAT IS KEEPING BTAC FROM SEEING THE RECORD.   TN= What is your MSS Login ID  Customer Acct Number  PSR   ",Training
"Which MSS instance are you reporting this issue for MSS (NextGen) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) ISR GROOM CIRCUIT REMOVAL  What is your MSS Login ID  ",Training
"Which MSS instance are you reporting this issue for MSS (NextGen) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) Bandwidth is not showing up under Actions. What is your MSS Login ID  ",Training
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.)  v_return_cd - v_return_textORA- Unable to find the NG wireCenter What is your MSS Login ID  Customer Acct Number  PSR   ",Training
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) BNG/Router is not compatible to provision high speed internet product mb/. Please provision  compatible Product What is your MSS Login ID  Customer Acct Number  PSR   ",Training
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) ora- same tn OR CUSTOMER HAS AN OPEN ORDER IN NEXTGEN MSS. PLEASE COMPLETE THE OPEN ORDER IN NEXTGEN MSS AND TRY TO VALIDATE THE HWIN MSS.  What is your MSS Login ID  Customer Acct Number  PSR    ",Miscellaneous
